FALSE,0,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,OBC.TLC_GS.QUEUED,uint8_t,,(uint8_t)(PL_count_active_nodes(&PH_tl_cmd_list[TLCD_ID_FROM_GS])),NONE,,,,,,,,TL0登録コマンド数,,
,OBC.TLC_GS.LAST_EXEC.TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.time.total_cycle),NONE,,,,,,,,最新TL0コマンド実行時刻,,
,OBC.TLC_GS.LAST_EXEC.ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.code),NONE,,,,,,,,最新TL0コマンドID,,
,OBC.TLC_GS.LAST_EXEC.EXEC_STS,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT, *=ERR",最新TL0コマンド実行結果,,
,OBC.TLC_GS.LAST_EXEC.ERR_CODE,uint32_t,,timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev.cmd_ret.err_code,NONE,,,,,,,,,,
,OBC.TLC_GS.LAST_ERR.TIME,uint32_t,,(uint32_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.time.total_cycle),NONE,,,,,,,,最新TL0コマンド実行時刻,,
,OBC.TLC_GS.LAST_ERR.ID,uint16_t,,(uint16_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.code),NONE,,,,,,,,最新TL0コマンドID,,
,OBC.TLC_GS.LAST_ERR.EXEC_STS,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.cmd_ret.exec_sts),STATUS,,,,,,,"0=SUC, 1=LEN, 2=PRM, 3=CNT, 4=NDF, 5=RUT, 6=FMT, *=ERR",最新TL0コマンド実行結果,,
,OBC.TLC_GS.LAST_ERR.ERR_CODE,uint32_t,,timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].prev_err.cmd_ret.err_code,NONE,,,,,,,,,,
,OBC.TLC_GS.ERR_COUNTER,uint8_t,,(uint8_t)(timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].error_counter),NONE,,,,,,,,最新TL0コマンド実行異常カウンタ,,
,OBC.TLC_GS.NEXT_TIME,uint32_t,,(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_FROM_GS])) ? 0 : (uint32_t)CCP_get_ti((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_FROM_GS]))->packet))),NONE,,,,,,,,次TL0コマンド実行時刻,変数指定が大変なことに…,
,OBC.TLC_GS.NEXT_ID,uint16_t,,(uint16_t)(PL_is_empty(&(PH_tl_cmd_list[TLCD_ID_FROM_GS])) ? 0 : CCP_get_id((const CommonCmdPacket*)(PL_get_head(&(PH_tl_cmd_list[TLCD_ID_FROM_GS]))->packet))),NONE,,,,,,,,次TL0コマンドID,変数指定が大変なことに…,
,OBC.TLC_BC.COUNTER,uint32_t,,PL_count_executed_nodes(&PH_tl_cmd_list[TLCD_ID_DEPLOY_BC]),NONE,,,,,,,,TL1コマンドカウンタ,,
,OBC.TLC_BC.QUEUED,uint8_t,,(uint8_t)(PL_count_active_nodes(&PH_tl_cmd_list[TLCD_ID_DEPLOY_BC])),NONE,,,,,,,,TL1登録コマンド数,,
,OBC.TLC_TLM.COUNTER,uint32_t,,PL_count_executed_nodes(&PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM]),NONE,,,,,,,,TL2コマンドカウンタ,,
,OBC.TLC_TLM.QUEUED,uint8_t,,(uint8_t)(PL_count_active_nodes(&PH_tl_cmd_list[TLCD_ID_DEPLOY_TLM])),NONE,,,,,,,,TL2登録コマンド数,,
,OBC.TLC_GS.SOE_FLAG,_uint8_t,1,(uint8_t)(((uint8_t)timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].stop_on_error << 7 & 0x80) | ((uint8_t)timeline_command_dispatcher->dispatcher[TLCD_ID_FROM_GS].lockout << 6 & 0x40) | ((uint8_t)timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].stop_on_error << 5 & 0x20) | ((uint8_t)timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_BC].lockout << 4 & 0x10) | ((uint8_t)timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].stop_on_error << 3 & 0x08) | ((uint8_t)timeline_command_dispatcher->dispatcher[TLCD_ID_DEPLOY_TLM].lockout << 2 & 0x04) | (0 << 1 & 0x02) | (0 & 0x01) ),STATUS,,,,,,,"0=DIS, 1=ENA",,,
,OBC.TLC_GS.LOCKOUT_FLAG,,1,,STATUS,,,,,,,"0=NO, 1=YES",,,
,OBC.TLC_BC.SOE_FLAG,,1,,STATUS,,,,,,,"0=DIS, 1=ENA",,,
,OBC.TLC_BC.LOCKOUT_FLAG,,1,,STATUS,,,,,,,"0=NO, 1=YES",,,
,OBC.TLC_TLM.SOE_FLAG,,1,,STATUS,,,,,,,"0=DIS, 1=ENA",,,
,OBC.TLC_TLM.LOCKOUT_FLAG,,1,,STATUS,,,,,,,"0=NO, 1=YES",,,
,OBC.TLC_MIS.SOE_FLAG,,1,,STATUS,,,,,,,"0=DIS, 1=ENA",,,
,OBC.TLC_MIS.LOCKOUT_FLAG,,1,,STATUS,,,,,,,"0=NO, 1=YES",,,
