FALSE,15,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_7,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[7].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_8,uint8_t,,mode_manager->transition_table_for_tlm[8].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_8,uint8_t,,mode_manager->transition_table_for_tlm[8].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_8,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[8].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_9,uint8_t,,mode_manager->transition_table_for_tlm[9].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_9,uint8_t,,mode_manager->transition_table_for_tlm[9].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_9,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[9].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_10,uint8_t,,mode_manager->transition_table_for_tlm[10].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_10,uint8_t,,mode_manager->transition_table_for_tlm[10].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_10,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[10].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_11,uint8_t,,mode_manager->transition_table_for_tlm[11].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_11,uint8_t,,mode_manager->transition_table_for_tlm[11].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_11,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[11].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_12,uint8_t,,mode_manager->transition_table_for_tlm[12].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_12,uint8_t,,mode_manager->transition_table_for_tlm[12].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_12,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[12].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_13,uint8_t,,mode_manager->transition_table_for_tlm[13].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_13,uint8_t,,mode_manager->transition_table_for_tlm[13].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_13,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[13].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_14,uint8_t,,mode_manager->transition_table_for_tlm[14].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_14,uint8_t,,mode_manager->transition_table_for_tlm[14].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_14,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[14].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_15,uint8_t,,mode_manager->transition_table_for_tlm[15].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_15,uint8_t,,mode_manager->transition_table_for_tlm[15].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_15,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[15].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_16,uint8_t,,mode_manager->transition_table_for_tlm[16].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_16,uint8_t,,mode_manager->transition_table_for_tlm[16].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_16,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[16].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_17,uint8_t,,mode_manager->transition_table_for_tlm[17].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_17,uint8_t,,mode_manager->transition_table_for_tlm[17].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_17,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[17].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_18,uint8_t,,mode_manager->transition_table_for_tlm[18].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_18,uint8_t,,mode_manager->transition_table_for_tlm[18].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_18,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[18].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_19,uint8_t,,mode_manager->transition_table_for_tlm[19].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_19,uint8_t,,mode_manager->transition_table_for_tlm[19].to,NONE,,,,,,,,,,
